Type	Price	Timestamp	InstanceType	ProductDescription	AvailabilityZone
SPOTINSTANCEPRICE	0.032700	2016-07-21T08:04:20+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.033900	2016-07-21T08:02:10+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034100	2016-07-21T08:01:37+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034600	2016-07-21T08:01:04+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034800	2016-07-21T08:00:32+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034600	2016-07-21T07:57:49+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.033300	2016-07-21T07:56:43+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.033100	2016-07-21T07:56:12+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.033300	2016-07-21T07:55:39+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.033400	2016-07-21T07:55:06+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.033300	2016-07-21T07:51:19+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.033400	2016-07-21T07:49:40+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.033900	2016-07-21T07:49:08+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034400	2016-07-21T07:48:35+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034500	2016-07-21T07:48:02+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034600	2016-07-21T07:46:58+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034700	2016-07-21T07:45:53+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034600	2016-07-21T07:45:19+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034200	2016-07-21T07:40:26+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034300	2016-07-21T07:39:53+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035800	2016-07-21T07:38:16+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035400	2016-07-21T07:37:47+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034900	2016-07-21T07:37:12+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034500	2016-07-21T07:36:42+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.033700	2016-07-21T07:36:05+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034000	2016-07-21T07:35:33+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.033700	2016-07-21T07:33:54+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.033800	2016-07-21T07:33:24+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.033900	2016-07-21T07:32:50+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.033800	2016-07-21T07:32:16+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.033600	2016-07-21T07:31:46+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034400	2016-07-21T07:31:13+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034200	2016-07-21T07:30:40+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.033700	2016-07-21T07:30:06+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.033500	2016-07-21T07:29:34+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.033200	2016-07-21T07:27:56+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034000	2016-07-21T07:27:23+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034100	2016-07-21T07:26:19+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034300	2016-07-21T07:25:46+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034100	2016-07-21T07:25:13+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034300	2016-07-21T07:23:36+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034400	2016-07-21T07:23:04+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034600	2016-07-21T07:20:53+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034500	2016-07-21T07:20:22+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034400	2016-07-21T07:19:48+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034500	2016-07-21T07:18:43+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034600	2016-07-21T07:18:11+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034400	2016-07-21T07:17:06+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034300	2016-07-21T07:16:33+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034200	2016-07-21T07:16:00+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034100	2016-07-21T07:12:45+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034000	2016-07-21T07:12:13+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034100	2016-07-21T07:11:40+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034000	2016-07-21T07:10:02+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034100	2016-07-21T07:09:29+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034000	2016-07-21T07:08:59+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034100	2016-07-21T07:08:25+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034200	2016-07-21T07:07:20+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034300	2016-07-21T07:06:48+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034400	2016-07-21T07:06:14+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034500	2016-07-21T07:05:42+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034600	2016-07-21T07:04:37+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034700	2016-07-21T07:04:04+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034600	2016-07-21T07:03:32+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034700	2016-07-21T07:02:31+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035100	2016-07-21T07:00:50+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035600	2016-07-21T06:59:43+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035500	2016-07-21T06:59:11+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035600	2016-07-21T06:58:38+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035500	2016-07-21T06:58:06+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035700	2016-07-21T06:57:33+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035800	2016-07-21T06:56:28+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035400	2016-07-21T06:55:26+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035300	2016-07-21T06:54:18+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.037000	2016-07-21T06:52:08+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.037100	2016-07-21T06:51:36+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038500	2016-07-21T06:49:58+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038400	2016-07-21T06:46:42+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038900	2016-07-21T06:46:09+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.039300	2016-07-21T06:45:36+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.039600	2016-07-21T06:45:04+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.039800	2016-07-21T06:42:58+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.039500	2016-07-21T06:41:50+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.039600	2016-07-21T06:40:44+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.039800	2016-07-21T06:39:38+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.037900	2016-07-21T06:39:06+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038100	2016-07-21T06:38:35+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.037800	2016-07-21T06:38:01+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.037900	2016-07-21T06:37:29+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038000	2016-07-21T06:36:55+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038100	2016-07-21T06:36:23+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038300	2016-07-21T06:34:45+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038100	2016-07-21T06:34:13+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038300	2016-07-21T06:33:40+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038400	2016-07-21T06:31:01+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038500	2016-07-21T06:28:47+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038400	2016-07-21T06:28:16+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038500	2016-07-21T06:27:41+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038400	2016-07-21T06:26:09+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038500	2016-07-21T06:25:02+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038700	2016-07-21T06:24:28+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.037600	2016-07-21T06:23:54+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.037800	2016-07-21T06:23:21+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.037400	2016-07-21T06:22:50+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.037300	2016-07-21T06:22:18+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.037400	2016-07-21T06:21:43+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.037500	2016-07-21T06:21:11+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.037800	2016-07-21T06:20:39+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.037600	2016-07-21T06:20:06+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.037800	2016-07-21T06:19:01+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.037900	2016-07-21T06:17:56+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038000	2016-07-21T06:17:23+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038100	2016-07-21T06:16:18+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038300	2016-07-21T06:15:13+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.040200	2016-07-21T06:14:42+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.040100	2016-07-21T06:14:07+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.039900	2016-07-21T06:13:34+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.040100	2016-07-21T06:12:29+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.040300	2016-07-21T06:11:56+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.040600	2016-07-21T06:11:24+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.040800	2016-07-21T06:10:23+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.040900	2016-07-21T06:09:47+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.040800	2016-07-21T06:09:13+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.040600	2016-07-21T06:08:41+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.040800	2016-07-21T06:08:09+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.040600	2016-07-21T06:07:03+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.040500	2016-07-21T06:06:31+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.040600	2016-07-21T06:05:58+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.040200	2016-07-21T06:05:26+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.040000	2016-07-21T06:04:53+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.039600	2016-07-21T06:04:20+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.039400	2016-07-21T06:03:49+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.039600	2016-07-21T06:03:16+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.039900	2016-07-21T06:02:43+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038000	2016-07-21T06:02:10+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038200	2016-07-21T06:01:37+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038600	2016-07-21T05:59:59+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038900	2016-07-21T05:58:55+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038700	2016-07-21T05:58:22+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038900	2016-07-21T05:57:17+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.039100	2016-07-21T05:56:47+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.039400	2016-07-21T05:55:40+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.037000	2016-07-21T05:52:56+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035600	2016-07-21T05:52:23+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035500	2016-07-21T05:51:53+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035700	2016-07-21T05:51:18+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.036000	2016-07-21T05:50:13+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.036100	2016-07-21T05:49:42+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.036200	2016-07-21T05:48:36+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.036100	2016-07-21T05:48:03+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.036000	2016-07-21T05:46:58+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.036100	2016-07-21T05:46:25+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.036000	2016-07-21T05:45:20+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035900	2016-07-21T05:44:48+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.037000	2016-07-21T05:38:55+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035700	2016-07-21T05:38:17+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035800	2016-07-21T05:36:40+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035400	2016-07-21T05:36:07+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035200	2016-07-21T05:35:35+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035100	2016-07-21T05:35:02+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034900	2016-07-21T05:34:30+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035000	2016-07-21T05:33:24+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035100	2016-07-21T05:32:51+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.036400	2016-07-21T05:31:46+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.036800	2016-07-21T05:31:17+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.036900	2016-07-21T05:30:09+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.037000	2016-07-21T05:29:37+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.036900	2016-07-21T05:28:31+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.036800	2016-07-21T05:27:59+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.036900	2016-07-21T05:26:21+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.035000	2016-07-21T05:25:49+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.034900	2016-07-21T05:24:11+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.036900	2016-07-21T05:23:38+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.037100	2016-07-21T05:22:34+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.037300	2016-07-21T05:22:00+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.037600	2016-07-21T05:21:31+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.038700	2016-07-21T05:20:55+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.041000	2016-07-21T05:20:22+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.041800	2016-07-21T05:19:50+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.041300	2016-07-21T05:19:16+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.041500	2016-07-21T05:18:44+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.042500	2016-07-21T05:18:11+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.042700	2016-07-21T05:17:38+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.042500	2016-07-21T05:17:06+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.044400	2016-07-21T05:16:33+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.047000	2016-07-21T05:16:01+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.046800	2016-07-21T05:15:29+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.050300	2016-07-21T05:14:56+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.051100	2016-07-21T05:14:25+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.054200	2016-07-21T05:13:53+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.053900	2016-07-21T05:13:19+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.057700	2016-07-21T05:12:47+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.057000	2016-07-21T05:12:14+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.059600	2016-07-21T05:11:09+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.063500	2016-07-21T05:10:07+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.069300	2016-07-21T05:07:53+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.069900	2016-07-21T05:06:48+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.069300	2016-07-21T05:05:43+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.068700	2016-07-21T05:05:09+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.071400	2016-07-21T05:04:39+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.072000	2016-07-21T05:03:32+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.072700	2016-07-21T05:02:26+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.072000	2016-07-21T05:01:21+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.072700	2016-07-21T05:00:19+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.071400	2016-07-21T04:59:44+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.070700	2016-07-21T04:58:38+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.071400	2016-07-21T04:57:33+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.070700	2016-07-21T04:57:01+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.062800	2016-07-21T04:56:28+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.062300	2016-07-21T04:55:57+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.062800	2016-07-21T04:55:24+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.062300	2016-07-21T04:54:19+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.061900	2016-07-21T04:51:36+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.061100	2016-07-21T04:51:03+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.068300	2016-07-21T04:50:29+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.068900	2016-07-21T04:49:57+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.070100	2016-07-21T04:49:25+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.068900	2016-07-21T04:48:54+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.069500	2016-07-21T04:47:48+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.070200	2016-07-21T04:47:17+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.072100	2016-07-21T04:46:45+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.071400	2016-07-21T04:45:37+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.072100	2016-07-21T04:45:05+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.071400	2016-07-21T04:44:34+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.062400	2016-07-21T04:42:21+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.062800	2016-07-21T04:41:50+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.062400	2016-07-21T04:41:18+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.062800	2016-07-21T04:40:11+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.063300	2016-07-21T04:39:39+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.062800	2016-07-21T04:39:06+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.063300	2016-07-21T04:38:33+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.072100	2016-07-21T04:36:24+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.071400	2016-07-21T04:35:50+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.070200	2016-07-21T04:34:45+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.070800	2016-07-21T04:34:13+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.071400	2016-07-21T04:33:40+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.072100	2016-07-21T04:30:25+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.072800	2016-07-21T04:29:55+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.071400	2016-07-21T04:29:20+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.072100	2016-07-21T04:27:09+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.073100	2016-07-21T04:26:37+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.072800	2016-07-21T04:26:04+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.073100	2016-07-21T04:25:33+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.067900	2016-07-21T04:23:22+0800	r3.large	Linux/UNIX	us-east-1a
SPOTINSTANCEPRICE	0.067400	2016-07-21T04:22:49+0800	r3.large	Linux/UNIX	us-east-1a
